OrderID;OrderDate;CustomerID;CustomerName;State;ZipCode;Brand;ProductID;ProductName;Category;SKU;Quantity;UnitPrice;Discount;TotalPrice;PaymentMethod;SalesChannel;ShippingCost
ORD009574;5/3/2024;C9482;Cliente_64319;HI;28692;TaylorMade;P009;Pantalones;Ropa;P009-4565;1;67,16;0;67,16;Apple Pay;Retail;0,26
ORD009575;8/6/2025;C4307;Cliente_23128;OK;76788;TaylorMade;P004;Palo Hierro;Palos;P004-2543;1;150,19;0;150,19;PayPal;Online;5,38
ORD009576;14/2/2025;C9394;Cliente_64640;VA;69391;Under Armour;P001;Gorra;Accesorios;P001-8756;1;28,24;0;28,24;PayPal;Online;8,14
ORD009577;13/5/2024;C9198;Cliente_39404;WA;88718;FootJoy;P006;Zapatos;Calzado;P006-2926;1;156,60;0;156,6;PayPal;Online;5,44
ORD009578;23/5/2023;C6548;Cliente_26060;OR;99746;Nike Golf;P001;Gorra;Accesorios;P001-8497;3;30,28;0;90,84;PayPal;Online;8,49
ORD009579;15/8/2023;C1873;Cliente_97298;CA;53187;Under Armour;P002;Pelotas;Accesorios;P002-9136;1;19,92;0;19,92;Credit Card;Online;3,77
ORD009580;24/7/2025;C8376;Cliente_55002;AZ;43966;Under Armour;P003;Palo Driver;Palos;P003-2528;1;429,82;0;429,82;Apple Pay;Retail;7,28
ORD009581;4/11/2024;C9833;Cliente_87502;MA;84635;Ping;P009;Pantalones;Ropa;P009-4267;1;60,31;0;60,31;PayPal;Online;6,97
ORD009582;8/2/2025;C3611;Cliente_94711;PA;18770;Callaway;P002;Pelotas;Accesorios;P002-7129;2;17,67;0;35,34;Gift Card;Retail;6,56
ORD009583;22/3/2023;C4051;Cliente_58849;VT;83504;Under Armour;P004;Palo Hierro;Palos;P004-4150;1;157,21;0;157,21;Credit Card;Online;10,34
ORD009584;29/2/2024;C5797;Cliente_35403;NE;30982;FootJoy;P001;Gorra;Accesorios;P001-8018;2;28,12;0;56,24;Gift Card;Online;4,14
ORD009585;3/5/2024;C9928;Cliente_82799;PA;72189;Callaway;P003;Palo Driver;Palos;P003-3647;1;358,20;0;358,2;Credit Card;Online;8,41
ORD009586;16/6/2024;C6492;Cliente_32170;OR;50835;Titleist;P003;Palo Driver;Palos;P003-7994;1;396,23;0;396,23;Credit Card;Online;6,61
ORD009587;19/3/2023;C8100;Cliente_86250;CO;78145;Callaway;P002;Pelotas;Accesorios;P002-5463;2;20,16;0;40,32;Credit Card;Retail;0
ORD009588;19/5/2025;C7525;Cliente_19582;NY;30091;Ping;P001;Gorra;Accesorios;P001-9258;2;26,14;0;52,28;PayPal;Online;7,06
ORD009589;6/8/2023;C2004;Cliente_87168;NJ;28571;Cobra;P001;Gorra;Accesorios;P001-3387;2;28,15;0;56,3;Credit Card;Online;6,22
ORD009590;3/7/2024;C2610;Cliente_39856;PA;17888;Nike Golf;P003;Palo Driver;Palos;P003-7062;1;396,74;0;396,74;Credit Card;Online;1,64
ORD009591;11/9/2024;C2396;Cliente_92323;AK;98091;TaylorMade;P006;Zapatos;Calzado;P006-7002;1;148,73;0;148,73;Gift Card;Retail;0
ORD009592;4/12/2023;C7618;Cliente_78623;MO;46513;Cobra;P005;Guante;Accesorios;P005-3196;3;22,27;2,23;64,58;Gift Card;Online;6,83
ORD009593;13/10/2024;C2925;Cliente_75982;AZ;97475;Cobra;P001;Gorra;Accesorios;P001-8608;1;26,47;0;26,47;Credit Card;Online;10,04
ORD009594;28/3/2025;C2695;Cliente_69711;KY;42168;Under Armour;P001;Gorra;Accesorios;P001-9096;2;27,24;2,72;51,76;PayPal;Retail;0
ORD009595;29/1/2025;C7661;Cliente_18237;OR;51014;Callaway;P001;Gorra;Accesorios;P001-6718;1;28,15;0;28,15;Apple Pay;Online;4,33
ORD009596;9/5/2023;C5788;Cliente_15474;WV;55148;Under Armour;P008;Camiseta;Ropa;P008-7290;2;48,48;4,85;92,11;PayPal;Online;10,14
ORD009597;17/6/2024;C7605;Cliente_66274;ND;55504;Callaway;P005;Guante;Accesorios;P005-5083;1;21,92;0;21,92;PayPal;Retail;5,9
ORD009598;10/5/2023;C6272;Cliente_83481;AK;21277;Cobra;P001;Gorra;Accesorios;P001-2858;2;28,27;0;56,54;PayPal;Online;11,25
ORD009599;7/2/2025;C8963;Cliente_11756;CO;21694;TaylorMade;P007;Bolsa de golf;Bolsas;P007-5938;1;196,50;0;196,5;Apple Pay;Retail;0
ORD009600;16/1/2024;C8055;Cliente_62498;NH;66153;Under Armour;P009;Pantalones;Ropa;P009-2052;1;66,16;0;66,16;Credit Card;Online;10,08
ORD009601;27/2/2023;C1543;Cliente_30512;OK;94017;Cobra;P007;Bolsa de golf;Bolsas;P007-1758;1;211,61;0;211,61;Gift Card;Retail;0
ORD009602;17/8/2024;C5639;Cliente_15337;WI;32803;Callaway;P002;Pelotas;Accesorios;P002-3378;1;20,19;0;20,19;Credit Card;Retail;0
ORD009603;1/1/2024;C7644;Cliente_55660;NY;19738;FootJoy;P002;Pelotas;Accesorios;P002-4088;1;18,51;0;18,51;Gift Card;Retail;6,52
ORD009604;22/3/2025;C3433;Cliente_75693;KY;70262;Callaway;P001;Gorra;Accesorios;P001-3315;3;30,58;0;91,74;Credit Card;Online;5,48
ORD009605;9/11/2024;C9503;Cliente_18228;ID;69226;FootJoy;P009;Pantalones;Ropa;P009-4356;1;60,38;0;60,38;PayPal;Online;13,8
ORD009606;8/12/2023;C5219;Cliente_32950;NJ;12866;Nike Golf;P002;Pelotas;Accesorios;P002-7992;2;20,31;2,03;38,59;PayPal;Online;5,94
ORD009607;4/5/2025;C5503;Cliente_42642;NE;61798;Callaway;P001;Gorra;Accesorios;P001-1270;1;30,60;0;30,6;Credit Card;Wholesale;12,32
ORD009608;1/4/2025;C5366;Cliente_82395;IN;56933;Under Armour;P001;Gorra;Accesorios;P001-7593;2;27,85;0;55,7;PayPal;Retail;0
ORD009609;3/11/2023;C3785;Cliente_66988;ME;95420;Cobra;P003;Palo Driver;Palos;P003-2544;1;398,43;0;398,43;PayPal;Online;4,44
ORD009610;21/6/2024;C1503;Cliente_75882;WI;10009;Nike Golf;P001;Gorra;Accesorios;P001-5158;2;29,80;0;59,6;Credit Card;Online;11,02
ORD009611;22/4/2024;C6585;Cliente_28630;PA;62294;Callaway;P001;Gorra;Accesorios;P001-5192;1;28,17;0;28,17;Apple Pay;Online;7,33
ORD009612;28/3/2025;C7767;Cliente_83799;NC;84590;Cobra;P001;Gorra;Accesorios;P001-6826;3;26,85;4,03;76,52;Gift Card;Online;13,4
ORD009613;30/8/2025;C8756;Cliente_86532;NJ;85035;FootJoy;P004;Palo Hierro;Palos;P004-4669;1;149,52;0;149,52;Apple Pay;Online;9,79
ORD009614;24/9/2025;C6167;Cliente_73385;HI;57313;Nike Golf;P009;Pantalones;Ropa;P009-3776;1;62,82;0;62,82;Apple Pay;Online;5,67
ORD009615;3/5/2024;C2875;Cliente_25093;CT;16224;Under Armour;P001;Gorra;Accesorios;P001-4001;1;28,79;0;28,79;Apple Pay;Online;8,04
ORD009616;14/1/2023;C9372;Cliente_55768;CT;31377;TaylorMade;P003;Palo Driver;Palos;P003-7187;1;396,80;0;396,8;Gift Card;Online;3,85
ORD009617;4/2/2024;C7388;Cliente_23253;WI;79231;Nike Golf;P003;Palo Driver;Palos;P003-7042;1;421,48;63,22;358,26;PayPal;Wholesale;4,49
ORD009618;17/7/2025;C4384;Cliente_34737;HI;36380;Cobra;P005;Guante;Accesorios;P005-3124;1;21,22;0;21,22;Credit Card;Retail;8,33
ORD009619;12/3/2024;C1891;Cliente_20909;MS;97663;Ping;P004;Palo Hierro;Palos;P004-6719;1;149,24;0;149,24;Credit Card;Retail;7,32
ORD009620;31/1/2023;C5354;Cliente_23157;MD;32865;Callaway;P007;Bolsa de golf;Bolsas;P007-7751;1;201,20;0;201,2;Gift Card;Online;7,92
ORD009621;5/4/2023;C1992;Cliente_13089;TX;35909;Titleist;P003;Palo Driver;Palos;P003-9458;1;419,06;0;419,06;Apple Pay;Online;17,68
ORD009622;27/4/2023;C6821;Cliente_13527;NM;19744;Titleist;P009;Pantalones;Ropa;P009-3607;1;69,30;0;69,3;PayPal;Online;10,78
ORD009623;1/2/2024;C6190;Cliente_97810;AZ;81222;Callaway;P006;Zapatos;Calzado;P006-9174;1;170,92;0;170,92;Credit Card;Online;7,55
ORD009624;10/3/2024;C8104;Cliente_39942;AR;80343;Under Armour;P004;Palo Hierro;Palos;P004-4486;1;146,21;14,62;131,59;Gift Card;Online;5,7
ORD009625;5/5/2024;C7637;Cliente_93789;LA;54530;Under Armour;P009;Pantalones;Ropa;P009-8734;1;67,33;6,73;60,6;Apple Pay;Online;2,91
ORD009626;14/10/2025;C7167;Cliente_81231;VA;32208;Callaway;P007;Bolsa de golf;Bolsas;P007-7949;1;193,91;0;193,91;Apple Pay;Online;8,92
ORD009627;23/6/2023;C5525;Cliente_70604;AL;88191;Titleist;P001;Gorra;Accesorios;P001-1263;3;30,56;0;91,68;Gift Card;Retail;9,24
ORD009628;28/3/2023;C1694;Cliente_67991;NJ;96304;Nike Golf;P002;Pelotas;Accesorios;P002-4710;1;19,97;0;19,97;Credit Card;Online;7,65
ORD009629;22/1/2023;C5017;Cliente_25895;NY;78395;FootJoy;P005;Guante;Accesorios;P005-4050;2;23,60;0;47,2;Credit Card;Online;8,08
ORD009630;6/12/2024;C2318;Cliente_53607;KS;24141;TaylorMade;P003;Palo Driver;Palos;P003-1684;1;428,96;42,9;386,06;PayPal;Retail;0
ORD009631;23/12/2024;C7931;Cliente_68867;OH;97369;Titleist;P007;Bolsa de golf;Bolsas;P007-2690;1;222,48;0;222,48;Gift Card;Online;6,12
ORD009632;28/8/2025;C9067;Cliente_29281;WA;91739;Callaway;P001;Gorra;Accesorios;P001-5932;2;27,16;0;54,32;Apple Pay;Retail;0
ORD009633;14/7/2025;C5542;Cliente_64521;NC;19356;FootJoy;P001;Gorra;Accesorios;P001-1128;1;27,15;0;27,15;Apple Pay;Online;9,02
ORD009634;26/12/2023;C3099;Cliente_35602;DE;79184;Ping;P008;Camiseta;Ropa;P008-2446;1;43,66;0;43,66;Gift Card;Online;9,96
ORD009635;28/11/2024;C8785;Cliente_19770;LA;63392;Nike Golf;P002;Pelotas;Accesorios;P002-1656;3;21,57;0;64,71;Gift Card;Retail;0
ORD009636;11/3/2024;C6434;Cliente_78269;MS;28350;Cobra;P001;Gorra;Accesorios;P001-8955;2;26,24;0;52,48;Gift Card;Online;0,71
ORD009637;7/6/2025;C8404;Cliente_51095;VT;80323;Callaway;P002;Pelotas;Accesorios;P002-2139;3;20,27;0;60,81;PayPal;Online;11,39
ORD009638;17/9/2025;C9547;Cliente_41991;OR;95320;Ping;P004;Palo Hierro;Palos;P004-2889;1;152,39;0;152,39;PayPal;Online;8,78
ORD009639;11/11/2023;C2994;Cliente_78172;IL;16941;FootJoy;P007;Bolsa de golf;Bolsas;P007-7830;1;185,17;0;185,17;PayPal;Online;8,69
ORD009640;4/10/2023;C2227;Cliente_24741;WY;69424;Titleist;P003;Palo Driver;Palos;P003-5447;1;405,94;0;405,94;Credit Card;Online;10,06
ORD009641;28/9/2025;C9834;Cliente_62996;WV;97271;Under Armour;P004;Palo Hierro;Palos;P004-8805;1;142,10;0;142,1;PayPal;Online;5,29
ORD009642;3/6/2023;C7655;Cliente_15199;OR;56251;FootJoy;P007;Bolsa de golf;Bolsas;P007-9277;1;211,22;0;211,22;PayPal;Online;10,15
ORD009643;11/3/2025;C9762;Cliente_10430;MN;99741;Ping;P004;Palo Hierro;Palos;P004-2640;1;152,20;0;152,2;Apple Pay;Online;6,19
ORD009644;13/10/2025;C2540;Cliente_70366;IL;14730;TaylorMade;P001;Gorra;Accesorios;P001-8101;1;28,82;0;28,82;Apple Pay;Online;9,24
ORD009645;30/12/2023;C1528;Cliente_53927;TX;79701;Nike Golf;P001;Gorra;Accesorios;P001-7657;4;28,46;0;113,84;Gift Card;Online;7,64
ORD009646;12/5/2025;C3942;Cliente_27171;SD;51002;Nike Golf;P005;Guante;Accesorios;P005-2613;1;21,69;0;21,69;Apple Pay;Online;6,62
ORD009647;18/2/2024;C9919;Cliente_83034;MO;57722;Titleist;P001;Gorra;Accesorios;P001-7238;1;24,87;0;24,87;Gift Card;Retail;0
ORD009648;20/5/2023;C7400;Cliente_92726;NH;22215;FootJoy;P003;Palo Driver;Palos;P003-9784;1;408,94;0;408,94;Gift Card;Online;3,17
ORD009649;11/9/2024;C3408;Cliente_98314;FL;27113;Under Armour;P001;Gorra;Accesorios;P001-4815;1;27,24;0;27,24;PayPal;Online;4,79
ORD009650;30/12/2024;C2686;Cliente_70071;KS;95749;Titleist;P001;Gorra;Accesorios;P001-2915;4;26,79;0;107,16;Gift Card;Online;7,48
ORD009651;5/1/2025;C7358;Cliente_36449;CO;54054;TaylorMade;P001;Gorra;Accesorios;P001-7015;2;27,16;0;54,32;Gift Card;Retail;14,6
ORD009652;25/8/2024;C8117;Cliente_91833;NY;80581;Callaway;P001;Gorra;Accesorios;P001-5666;2;28,70;0;57,4;Credit Card;Online;7,56
ORD009653;8/1/2024;C8587;Cliente_21052;MS;36077;Nike Golf;P002;Pelotas;Accesorios;P002-9570;1;19,56;0;19,56;PayPal;Online;9,14
ORD009654;5/8/2025;C5223;Cliente_84023;TX;68865;Nike Golf;P002;Pelotas;Accesorios;P002-7306;1;22,25;2,23;20,02;Gift Card;Online;10,31
ORD009655;14/7/2025;C5537;Cliente_80467;RI;90642;Nike Golf;P001;Gorra;Accesorios;P001-9870;1;27,97;0;27,97;Credit Card;Retail;7,32
ORD009656;17/3/2025;C6866;Cliente_19807;FL;37497;Callaway;P001;Gorra;Accesorios;P001-2007;3;28,12;0;84,36;PayPal;Online;6,15
ORD009657;8/7/2023;C1984;Cliente_23327;ND;55531;FootJoy;P001;Gorra;Accesorios;P001-6544;2;26,21;2,62;49,8;Credit Card;Retail;5,12
ORD009658;23/11/2023;C1634;Cliente_21654;WI;73117;Titleist;P008;Camiseta;Ropa;P008-3309;1;43,16;0;43,16;Credit Card;Online;3,23
ORD009659;13/8/2025;C3220;Cliente_47634;UT;48130;Ping;P004;Palo Hierro;Palos;P004-4975;1;151,30;0;151,3;Apple Pay;Online;9,39
ORD009660;30/9/2025;C3509;Cliente_57214;WA;60282;Cobra;P006;Zapatos;Calzado;P006-2009;1;171,34;0;171,34;Gift Card;Online;6,72
ORD009661;18/9/2023;C3168;Cliente_84413;CO;67264;Titleist;P002;Pelotas;Accesorios;P002-9478;2;21,52;0;43,04;Gift Card;Online;6,6
ORD009662;2/7/2025;C3019;Cliente_16856;OK;83174;Ping;P009;Pantalones;Ropa;P009-5114;1;62,42;0;62,42;PayPal;Retail;0
ORD009663;18/11/2024;C7146;Cliente_89097;CT;21150;FootJoy;P009;Pantalones;Ropa;P009-6166;1;68,61;0;68,61;Credit Card;Online;9,88
ORD009664;2/2/2024;C7209;Cliente_76733;OR;97826;Titleist;P002;Pelotas;Accesorios;P002-7654;1;20,27;0;20,27;PayPal;Online;10,96
ORD009665;8/2/2024;C7585;Cliente_40507;CA;71040;FootJoy;P007;Bolsa de golf;Bolsas;P007-5191;1;201,09;0;201,09;Gift Card;Online;11,59
ORD009666;13/4/2023;C4819;Cliente_97693;AR;41753;Nike Golf;P007;Bolsa de golf;Bolsas;P007-1670;1;206,25;0;206,25;PayPal;Wholesale;2,22
ORD009667;17/8/2023;C1974;Cliente_84618;NY;20441;Nike Golf;P002;Pelotas;Accesorios;P002-1568;1;18,21;0;18,21;Apple Pay;Wholesale;6,32
ORD009668;8/3/2025;C3261;Cliente_32681;MD;72885;Ping;P001;Gorra;Accesorios;P001-2494;1;27,21;0;27,21;PayPal;Wholesale;4,54
ORD009669;30/9/2024;C6431;Cliente_14898;MN;25797;Under Armour;P001;Gorra;Accesorios;P001-2026;1;26,66;0;26,66;Credit Card;Online;12,18
ORD009670;23/3/2025;C6622;Cliente_83727;AL;64253;Cobra;P004;Palo Hierro;Palos;P004-9746;1;162,15;0;162,15;Apple Pay;Retail;10,82
ORD009671;9/5/2024;C5941;Cliente_29186;WY;66293;FootJoy;P004;Palo Hierro;Palos;P004-8528;1;151,66;15,17;136,49;Credit Card;Retail;10,72
ORD009672;24/5/2023;C7257;Cliente_90306;NJ;42389;Titleist;P004;Palo Hierro;Palos;P004-3543;1;148,02;0;148,02;Gift Card;Online;3,72
ORD009673;26/8/2025;C8266;Cliente_36818;TN;82480;Cobra;P001;Gorra;Accesorios;P001-8672;4;29,07;0;116,28;Apple Pay;Online;12,12
ORD009674;5/1/2023;C1279;Cliente_83244;NC;37444;Cobra;P001;Gorra;Accesorios;P001-1164;4;27,44;0;109,76;Credit Card;Online;5,37
ORD009675;27/3/2023;C7605;Cliente_18610;RI;94776;Under Armour;P008;Camiseta;Ropa;P008-6063;1;44,98;0;44,98;Gift Card;Online;8,59
ORD009676;21/7/2024;C5812;Cliente_80480;KS;44806;Ping;P004;Palo Hierro;Palos;P004-3022;1;153,85;0;153,85;Credit Card;Online;10,99
ORD009677;8/1/2025;C5162;Cliente_79112;NC;17495;Under Armour;P001;Gorra;Accesorios;P001-4588;2;27,52;0;55,04;PayPal;Online;8,89
ORD009678;18/9/2024;C9616;Cliente_60084;IN;82918;Callaway;P002;Pelotas;Accesorios;P002-8150;1;19,61;0;19,61;Apple Pay;Online;10,59
ORD009679;22/4/2023;C6489;Cliente_95267;MA;53103;Nike Golf;P002;Pelotas;Accesorios;P002-2904;1;20,60;0;20,6;Credit Card;Retail;0
ORD009680;3/11/2023;C3576;Cliente_99553;TN;52549;TaylorMade;P008;Camiseta;Ropa;P008-5000;1;46,20;0;46,2;Apple Pay;Online;5,7
ORD009681;2/1/2023;C1430;Cliente_91535;TX;65495;Ping;P005;Guante;Accesorios;P005-7665;1;21,76;0;21,76;Apple Pay;Retail;11,65
ORD009682;23/11/2024;C1602;Cliente_75310;TX;95883;Titleist;P001;Gorra;Accesorios;P001-5904;4;25,93;0;103,72;Apple Pay;Retail;0
ORD009683;19/7/2024;C2122;Cliente_41214;DE;95202;Nike Golf;P001;Gorra;Accesorios;P001-7975;2;28,88;0;57,76;Apple Pay;Online;12,28
ORD009684;18/9/2024;C9802;Cliente_19501;AL;86090;FootJoy;P001;Gorra;Accesorios;P001-2386;1;29,68;4,45;25,23;Gift Card;Online;7,32
ORD009685;18/10/2023;C9556;Cliente_79758;CO;93140;Titleist;P001;Gorra;Accesorios;P001-2064;2;26,65;0;53,3;Credit Card;Wholesale;5,65
ORD009686;7/10/2024;C9096;Cliente_91025;SC;22736;Cobra;P009;Pantalones;Ropa;P009-4276;1;68,67;0;68,67;Apple Pay;Wholesale;2,85
ORD009687;6/4/2024;C5234;Cliente_96265;HI;39125;Callaway;P001;Gorra;Accesorios;P001-3420;1;26,05;1,3;24,75;Credit Card;Online;6,92
ORD009688;15/3/2024;C8902;Cliente_28010;OK;41801;Titleist;P001;Gorra;Accesorios;P001-7490;2;28,83;0;57,66;Apple Pay;Online;10,69
ORD009689;27/6/2024;C1078;Cliente_67920;AZ;76727;Nike Golf;P001;Gorra;Accesorios;P001-6193;1;27,18;0;27,18;PayPal;Online;9,16
ORD009690;24/10/2024;C4905;Cliente_65600;ID;39277;Nike Golf;P008;Camiseta;Ropa;P008-1071;2;43,21;0;86,42;PayPal;Online;8,67
ORD009691;13/5/2024;C3445;Cliente_99771;MT;95692;Nike Golf;P002;Pelotas;Accesorios;P002-8819;1;19,43;0,97;18,46;Gift Card;Online;4,39
ORD009692;15/6/2024;C5031;Cliente_61640;ID;25571;Nike Golf;P001;Gorra;Accesorios;P001-9240;1;26,85;0;26,85;PayPal;Online;5,26
ORD009693;8/7/2025;C3243;Cliente_16240;PA;52221;Cobra;P007;Bolsa de golf;Bolsas;P007-6687;1;219,60;0;219,6;Credit Card;Online;4,16
ORD009694;21/9/2024;C9281;Cliente_27950;VT;27706;Nike Golf;P002;Pelotas;Accesorios;P002-7359;2;18,73;0;37,46;Credit Card;Online;7,59
ORD009695;29/9/2025;C9932;Cliente_85483;NE;31569;FootJoy;P007;Bolsa de golf;Bolsas;P007-1475;1;193,67;0;193,67;PayPal;Online;7,95
ORD009696;2/5/2025;C3546;Cliente_31099;SD;57806;Cobra;P001;Gorra;Accesorios;P001-7057;2;29,65;0;59,3;Credit Card;Online;6,77
ORD009697;18/3/2024;C7139;Cliente_83948;WA;77510;Under Armour;P002;Pelotas;Accesorios;P002-4860;1;19,79;0;19,79;Credit Card;Online;5,14
ORD009698;7/11/2023;C4541;Cliente_74747;MT;45206;FootJoy;P003;Palo Driver;Palos;P003-4258;1;376,49;0;376,49;Credit Card;Online;5,91
ORD009699;1/7/2023;C5798;Cliente_81272;MI;44417;Callaway;P006;Zapatos;Calzado;P006-3456;1;157,73;0;157,73;Gift Card;Retail;0
ORD009700;28/11/2024;C5400;Cliente_64395;NE;63291;Nike Golf;P006;Zapatos;Calzado;P006-7256;1;155,13;0;155,13;Credit Card;Retail;8,61
ORD009701;5/7/2024;C9960;Cliente_88888;SC;44650;Callaway;P001;Gorra;Accesorios;P001-2841;1;29,06;0;29,06;Credit Card;Retail;9,6
ORD009702;2/4/2023;C2012;Cliente_66762;LA;65357;Ping;P001;Gorra;Accesorios;P001-9864;1;26,73;0;26,73;PayPal;Online;12,94
ORD009703;15/4/2025;C3920;Cliente_96060;NY;69010;Nike Golf;P007;Bolsa de golf;Bolsas;P007-5807;1;194,45;0;194,45;Credit Card;Retail;13,76
ORD009704;7/2/2024;C5686;Cliente_76370;KY;70693;Ping;P001;Gorra;Accesorios;P001-3421;3;28,13;0;84,39;Apple Pay;Online;4,23
ORD009705;29/3/2023;C9973;Cliente_45274;VT;16261;FootJoy;P004;Palo Hierro;Palos;P004-1450;1;141,38;0;141,38;Credit Card;Retail;10,14
ORD009706;18/4/2025;C2791;Cliente_66930;RI;80873;Callaway;P001;Gorra;Accesorios;P001-4220;2;28,22;0;56,44;Apple Pay;Online;12,1
ORD009707;9/4/2025;C4615;Cliente_88803;SD;30891;Nike Golf;P004;Palo Hierro;Palos;P004-8856;1;150,92;0;150,92;Apple Pay;Online;8,71
ORD009708;11/3/2025;C2570;Cliente_35888;OH;16337;Ping;P001;Gorra;Accesorios;P001-3501;1;28,04;4,21;23,83;Apple Pay;Online;11,41
ORD009709;2/9/2025;C8746;Cliente_45972;VT;34071;Callaway;P001;Gorra;Accesorios;P001-6868;1;29,27;0;29,27;Gift Card;Online;8,86
ORD009710;4/7/2025;C3285;Cliente_13620;ID;60679;Nike Golf;P003;Palo Driver;Palos;P003-8277;1;416,23;0;416,23;Gift Card;Retail;0
ORD009711;14/9/2023;C1647;Cliente_44049;IA;38234;Nike Golf;P001;Gorra;Accesorios;P001-6299;3;29,08;0;87,24;Gift Card;Wholesale;9,99
ORD009712;16/5/2023;C5244;Cliente_11832;KY;90664;Callaway;P003;Palo Driver;Palos;P003-5706;1;398,72;59,81;338,91;Credit Card;Retail;6,87
ORD009713;4/5/2023;C1004;Cliente_39277;MD;94430;Nike Golf;P003;Palo Driver;Palos;P003-6970;1;452,02;0;452,02;PayPal;Online;11,63
ORD009714;4/1/2023;C1186;Cliente_79600;NC;34052;Titleist;P005;Guante;Accesorios;P005-5937;1;21,92;0;21,92;PayPal;Online;7,39
ORD009715;10/7/2024;C1821;Cliente_61776;TN;52016;Ping;P005;Guante;Accesorios;P005-5735;1;23,05;0;23,05;Credit Card;Online;11,14
ORD009716;22/7/2024;C7844;Cliente_30317;GA;51102;FootJoy;P009;Pantalones;Ropa;P009-7729;1;66,72;0;66,72;Gift Card;Wholesale;8,12
ORD009717;9/12/2024;C2238;Cliente_85604;NH;51224;Callaway;P004;Palo Hierro;Palos;P004-7792;1;139,18;6,96;132,22;Apple Pay;Online;9,28
ORD009718;16/10/2024;C4073;Cliente_29394;ID;77518;Callaway;P003;Palo Driver;Palos;P003-3911;1;389,03;0;389,03;Apple Pay;Online;10,61
ORD009719;7/10/2024;C4268;Cliente_90673;MA;78134;Nike Golf;P005;Guante;Accesorios;P005-4129;2;24,32;0;48,64;Gift Card;Online;8,68
ORD009720;14/2/2023;C4116;Cliente_54746;MS;41406;Ping;P005;Guante;Accesorios;P005-7132;1;22,26;0;22,26;Apple Pay;Online;13,82
ORD009721;13/3/2025;C2347;Cliente_94128;IA;76520;Cobra;P003;Palo Driver;Palos;P003-8000;1;400,29;60,04;340,25;Gift Card;Retail;0
ORD009722;15/7/2024;C1137;Cliente_56109;NC;23524;FootJoy;P009;Pantalones;Ropa;P009-5329;1;70,50;0;70,5;Credit Card;Online;11,21
ORD009723;5/9/2023;C9813;Cliente_90047;NM;49203;FootJoy;P003;Palo Driver;Palos;P003-7431;1;385,35;0;385,35;Gift Card;Online;9,17
ORD009724;9/9/2023;C4491;Cliente_56218;OH;31707;FootJoy;P001;Gorra;Accesorios;P001-7476;1;30,50;0;30,5;Gift Card;Retail;7,57
ORD009725;13/11/2024;C5353;Cliente_17826;KS;90478;FootJoy;P001;Gorra;Accesorios;P001-3097;3;26,19;0;78,57;Apple Pay;Retail;0
ORD009726;4/3/2024;C4367;Cliente_27548;MI;64995;TaylorMade;P001;Gorra;Accesorios;P001-7889;2;26,72;0;53,44;Gift Card;Retail;0
ORD009727;8/8/2023;C4160;Cliente_39679;MS;92541;Ping;P001;Gorra;Accesorios;P001-8925;1;27,10;0;27,1;PayPal;Online;3,33
ORD009728;23/5/2024;C1574;Cliente_93059;IL;21780;Titleist;P002;Pelotas;Accesorios;P002-8977;1;20,25;0;20,25;Gift Card;Retail;0
ORD009729;6/3/2024;C1676;Cliente_23233;HI;66433;Nike Golf;P001;Gorra;Accesorios;P001-8756;1;27,64;0;27,64;Credit Card;Retail;0
ORD009730;29/3/2023;C3591;Cliente_33660;RI;82432;TaylorMade;P001;Gorra;Accesorios;P001-4515;1;26,13;0;26,13;Credit Card;Online;5,9
ORD009731;1/2/2024;C8394;Cliente_77139;MT;96527;TaylorMade;P005;Guante;Accesorios;P005-1369;1;23,16;0;23,16;Gift Card;Online;12,46
ORD009732;15/1/2023;C7504;Cliente_12551;DE;14255;Cobra;P002;Pelotas;Accesorios;P002-7527;1;20,57;0;20,57;PayPal;Online;8,01
ORD009733;2/12/2024;C1670;Cliente_33704;MT;14290;FootJoy;P004;Palo Hierro;Palos;P004-8746;1;161,12;24,17;136,95;Gift Card;Online;9,36
ORD009734;13/10/2024;C8371;Cliente_40558;WA;46099;Callaway;P001;Gorra;Accesorios;P001-7348;1;27,05;0;27,05;Credit Card;Online;5,06
ORD009735;2/3/2025;C2697;Cliente_55475;SD;60867;Under Armour;P006;Zapatos;Calzado;P006-8962;1;149,37;0;149,37;Gift Card;Online;5,35
ORD009736;11/7/2024;C4287;Cliente_19300;AL;54536;Under Armour;P001;Gorra;Accesorios;P001-7410;2;26,80;0;53,6;Gift Card;Retail;9,69
ORD009737;27/1/2024;C6910;Cliente_53570;OK;45063;TaylorMade;P004;Palo Hierro;Palos;P004-2935;1;145,21;0;145,21;Apple Pay;Retail;6,27
ORD009738;17/4/2024;C8658;Cliente_10141;DE;21466;Titleist;P003;Palo Driver;Palos;P003-5405;1;420,43;21,02;399,41;Gift Card;Retail;7,69
ORD009739;4/10/2024;C6621;Cliente_72436;NM;64436;FootJoy;P003;Palo Driver;Palos;P003-3918;1;407,64;0;407,64;Apple Pay;Online;10,27
ORD009740;10/3/2023;C8572;Cliente_22482;MO;48418;Callaway;P004;Palo Hierro;Palos;P004-9805;1;141,88;0;141,88;Gift Card;Online;9,56
ORD009741;25/8/2025;C1955;Cliente_10683;PA;82647;FootJoy;P004;Palo Hierro;Palos;P004-6835;1;151,22;0;151,22;Apple Pay;Online;5,74
