TransactionID,Date,CustomerID,City,State,Region,StoreID,ProductCategory,ProductName,ProductID,Quantity,UnitPrice,TotalSale,PaymentMethod,SalesRep,Discount,Season,Membership
7283,2023-03-08,87291,Chicago,Illinois,Midwest,45,Polos,Polos Golf,P1418,3,85.93,183.03,PayPal,Rep_3,0.29,Winter,None
7284,2023-02-24,33923,Henderson,Nevada,West,16,Gorras,Gorras Golf,P9917,1,24.31,17.26,PayPal,Rep_10,0.29,Spring,Gold
7285,2023-01-10,16401,Scottsdale,Arizona,West,11,Polos,Polos Golf,P5204,1,96.19,76.95,PayPal,Rep_16,0.2,Spring,Platinum
7286,2023-02-27,76784,Miami,Florida,South,15,Gorras,Gorras Golf,P5580,3,145.73,393.47,Tarjeta Crédito,Rep_2,0.1,Summer,Platinum
7287,2023-08-25,66352,Las Vegas,Nevada,West,42,Polos,Polos Golf,P7733,3,183.81,507.32,Tarjeta Débito,Rep_4,0.08,Summer,Silver
7288,2023-12-31,61269,Savannah,Georgia,South,18,Polos,Polos Golf,P5485,4,24.27,78.63,Tarjeta Crédito,Rep_12,0.19,Summer,Platinum
7289,2023-10-13,43784,Macon,Georgia,South,45,Zapatos,Zapatos Golf,P2782,3,22.45,60.61,Efectivo,Rep_2,0.1,Fall,Silver
7290,2023-11-17,79092,Sacramento,California,West,31,Polos,Polos Golf,P2719,4,95.98,326.33,Tarjeta Crédito,Rep_9,0.15,Winter,None
7291,2023-06-23,21323,Austin,Texas,South,32,Pantalones,Pantalones Golf,P8368,1,135.95,103.32,PayPal,Rep_7,0.24,Winter,None
7292,2023-01-16,70515,Mesa,Arizona,West,11,Zapatos,Zapatos Golf,P3884,2,185.72,308.3,Efectivo,Rep_7,0.17,Fall,Silver
7293,2023-08-28,44965,Naperville,Illinois,Midwest,22,Pantalones,Pantalones Golf,P3021,3,144.81,304.1,PayPal,Rep_19,0.3,Winter,None
7294,2023-11-10,39787,Austin,Texas,South,33,Pantalones,Pantalones Golf,P7236,5,142.75,663.79,Efectivo,Rep_12,0.07,Spring,Gold
7295,2023-12-28,96580,San Antonio,Texas,South,7,Polos,Polos Golf,P1504,3,103.26,281.9,Efectivo,Rep_12,0.09,Summer,Silver
7296,2023-01-28,28453,Los Angeles,California,West,34,Gorras,Gorras Golf,P4856,5,181.73,835.96,PayPal,Rep_10,0.08,Fall,None
7297,2023-02-02,48539,Mesa,Arizona,West,13,Polos,Polos Golf,P4255,5,70.67,318.02,Efectivo,Rep_4,0.1,Winter,Gold
7298,2023-11-11,85904,Peoria,Illinois,Midwest,14,Pantalones,Pantalones Golf,P8298,3,68.22,153.5,Tarjeta Crédito,Rep_20,0.25,Winter,Platinum
7299,2023-01-22,68853,Las Vegas,Nevada,West,50,Gorras,Gorras Golf,P9207,3,81.63,195.91,PayPal,Rep_7,0.2,Summer,Gold
7300,2023-11-16,41580,Chicago,Illinois,Midwest,34,Polos,Polos Golf,P1284,4,31.68,96.31,Efectivo,Rep_15,0.24,Winter,None
7301,2023-09-03,37782,Chicago,Illinois,Midwest,9,Guantes,Guantes Golf,P5616,4,174.0,675.12,Tarjeta Crédito,Rep_8,0.03,Winter,Gold
7302,2023-06-27,78801,Peoria,Illinois,Midwest,7,Gorras,Gorras Golf,P2134,2,176.81,258.14,Tarjeta Débito,Rep_16,0.27,Fall,Gold
7303,2023-05-18,52641,Naperville,Illinois,Midwest,13,Guantes,Guantes Golf,P1089,4,149.46,436.42,Tarjeta Crédito,Rep_13,0.27,Spring,None
7304,2023-07-16,48519,Houston,Texas,South,25,Guantes,Guantes Golf,P8901,4,73.66,206.25,Tarjeta Crédito,Rep_6,0.3,Fall,None
7305,2023-02-28,63545,Augusta,Georgia,South,6,Pantalones,Pantalones Golf,P6294,5,144.01,662.45,Tarjeta Crédito,Rep_15,0.08,Spring,Silver
7306,2023-02-22,78573,Houston,Texas,South,24,Pantalones,Pantalones Golf,P7793,1,55.67,44.54,Efectivo,Rep_17,0.2,Spring,Silver
7307,2023-09-01,42437,Henderson,Nevada,West,25,Gorras,Gorras Golf,P5673,3,169.52,457.7,PayPal,Rep_9,0.1,Summer,None
7308,2023-11-11,47082,Orlando,Florida,South,35,Pantalones,Pantalones Golf,P1442,1,52.2,47.5,Tarjeta Débito,Rep_4,0.09,Fall,Silver
7309,2023-12-15,23984,Austin,Texas,South,16,Zapatos,Zapatos Golf,P8248,2,148.05,266.49,Efectivo,Rep_19,0.1,Winter,Platinum
7310,2023-03-25,12753,Naperville,Illinois,Midwest,31,Polos,Polos Golf,P9155,4,74.14,278.77,Efectivo,Rep_5,0.06,Summer,Silver
7311,2023-11-09,55434,Rochester,New York,Northeast,40,Guantes,Guantes Golf,P7127,1,40.06,38.06,Tarjeta Débito,Rep_4,0.05,Fall,Silver
7312,2023-06-23,48355,Houston,Texas,South,23,Guantes,Guantes Golf,P9743,4,88.5,247.8,Tarjeta Débito,Rep_16,0.3,Winter,Gold
7313,2023-08-24,77383,Macon,Georgia,South,1,Pantalones,Pantalones Golf,P8565,5,183.08,732.32,Tarjeta Crédito,Rep_5,0.2,Summer,Silver
7314,2023-03-22,80739,Los Angeles,California,West,50,Gorras,Gorras Golf,P3517,2,41.71,74.24,PayPal,Rep_9,0.11,Winter,Silver
7315,2023-03-15,56396,Tucson,Arizona,West,21,Zapatos,Zapatos Golf,P1148,1,87.54,84.91,Tarjeta Crédito,Rep_4,0.03,Summer,None
7316,2023-09-22,79400,Jacksonville,Florida,South,21,Guantes,Guantes Golf,P6049,4,111.4,369.85,PayPal,Rep_7,0.17,Winter,Silver
7317,2023-02-22,22447,San Diego,California,West,1,Zapatos,Zapatos Golf,P3187,4,57.74,196.32,Efectivo,Rep_9,0.15,Spring,None
7318,2023-11-15,98145,Orlando,Florida,South,43,Gorras,Gorras Golf,P5196,5,29.94,121.26,Efectivo,Rep_6,0.19,Spring,None
7319,2023-02-20,92007,Orlando,Florida,South,12,Pantalones,Pantalones Golf,P6047,1,75.63,61.26,Efectivo,Rep_9,0.19,Spring,Silver
7320,2023-06-17,63250,Mesa,Arizona,West,46,Guantes,Guantes Golf,P8966,1,89.27,77.66,Efectivo,Rep_3,0.13,Summer,Platinum
7321,2023-08-19,14670,Orlando,Florida,South,11,Gorras,Gorras Golf,P6116,5,197.63,859.69,PayPal,Rep_19,0.13,Summer,None
7322,2023-10-25,16716,Sacramento,California,West,47,Zapatos,Zapatos Golf,P2666,1,88.29,63.57,Efectivo,Rep_18,0.28,Summer,Silver
7323,2023-08-19,83078,Houston,Texas,South,12,Polos,Polos Golf,P4235,4,95.68,294.69,PayPal,Rep_4,0.23,Fall,Silver
7324,2023-03-28,17504,Macon,Georgia,South,12,Pantalones,Pantalones Golf,P4567,3,147.49,340.7,PayPal,Rep_20,0.23,Summer,Silver
7325,2023-03-19,36661,San Francisco,California,West,48,Zapatos,Zapatos Golf,P5937,1,131.9,125.3,Tarjeta Débito,Rep_13,0.05,Fall,Platinum
7326,2023-10-22,48142,Reno,Nevada,West,48,Pantalones,Pantalones Golf,P1663,3,119.19,311.09,Efectivo,Rep_16,0.13,Winter,Platinum
7327,2023-06-30,47758,Savannah,Georgia,South,10,Zapatos,Zapatos Golf,P5651,1,151.09,122.38,Tarjeta Crédito,Rep_10,0.19,Summer,Gold
7328,2023-11-13,76448,Dallas,Texas,South,42,Pantalones,Pantalones Golf,P1481,5,130.22,644.59,PayPal,Rep_5,0.01,Spring,None
7329,2023-10-25,11890,Jacksonville,Florida,South,27,Zapatos,Zapatos Golf,P7309,4,62.71,205.69,PayPal,Rep_3,0.18,Summer,Silver
7330,2023-07-13,15351,Orlando,Florida,South,17,Zapatos,Zapatos Golf,P8797,1,112.16,90.85,Tarjeta Crédito,Rep_8,0.19,Winter,Silver
7331,2023-09-29,92253,Jacksonville,Florida,South,2,Polos,Polos Golf,P4013,5,49.26,233.98,PayPal,Rep_11,0.05,Summer,Platinum
7332,2023-08-05,51556,Orlando,Florida,South,35,Guantes,Guantes Golf,P2295,1,136.8,135.43,PayPal,Rep_8,0.01,Summer,None
7333,2023-06-02,11324,Reno,Nevada,West,39,Pantalones,Pantalones Golf,P3643,4,63.77,178.56,Tarjeta Crédito,Rep_7,0.3,Fall,Platinum
7334,2023-02-11,15674,New York City,New York,Northeast,11,Guantes,Guantes Golf,P8455,1,196.46,163.06,PayPal,Rep_9,0.17,Fall,Platinum
7335,2023-12-16,44382,Scottsdale,Arizona,West,33,Zapatos,Zapatos Golf,P8531,2,55.05,83.68,Efectivo,Rep_1,0.24,Summer,Platinum
7336,2023-01-25,55013,Carson City,Nevada,West,7,Guantes,Guantes Golf,P1290,2,98.41,179.11,Tarjeta Débito,Rep_15,0.09,Winter,Platinum
7337,2023-06-01,92041,Tampa,Florida,South,49,Guantes,Guantes Golf,P6924,3,69.41,189.49,Tarjeta Débito,Rep_20,0.09,Spring,Platinum
7338,2023-04-16,16587,New York City,New York,Northeast,33,Zapatos,Zapatos Golf,P2865,3,189.02,436.64,PayPal,Rep_1,0.23,Spring,Silver
7339,2023-04-03,38390,Mesa,Arizona,West,9,Zapatos,Zapatos Golf,P5881,3,89.51,212.14,Tarjeta Crédito,Rep_2,0.21,Fall,None
7340,2023-01-07,50992,Miami,Florida,South,11,Gorras,Gorras Golf,P1598,4,115.32,442.83,Tarjeta Crédito,Rep_18,0.04,Fall,Silver
7341,2023-10-02,17979,San Francisco,California,West,6,Pantalones,Pantalones Golf,P1284,1,130.5,107.01,Tarjeta Débito,Rep_8,0.18,Spring,Gold
7342,2023-07-24,68472,Peoria,Illinois,Midwest,22,Gorras,Gorras Golf,P5835,4,141.21,497.06,Tarjeta Débito,Rep_20,0.12,Fall,None
7343,2023-08-05,16907,Peoria,Illinois,Midwest,35,Pantalones,Pantalones Golf,P8687,2,79.85,158.1,Efectivo,Rep_16,0.01,Summer,Platinum
7344,2023-04-06,93550,Savannah,Georgia,South,34,Gorras,Gorras Golf,P2557,3,170.9,425.54,Tarjeta Crédito,Rep_16,0.17,Fall,Gold
7345,2023-08-31,20766,Sacramento,California,West,23,Gorras,Gorras Golf,P3642,2,175.93,306.12,Efectivo,Rep_3,0.13,Fall,Gold
7346,2023-10-20,25210,Chicago,Illinois,Midwest,19,Zapatos,Zapatos Golf,P3874,1,66.01,53.47,Efectivo,Rep_17,0.19,Fall,Gold
7347,2023-07-09,97639,Miami,Florida,South,48,Pantalones,Pantalones Golf,P3121,2,181.42,301.16,Efectivo,Rep_10,0.17,Winter,Platinum
7348,2023-11-05,10712,Scottsdale,Arizona,West,26,Zapatos,Zapatos Golf,P2503,2,142.53,276.51,Tarjeta Débito,Rep_3,0.03,Winter,Silver
7349,2023-09-24,56115,Phoenix,Arizona,West,22,Polos,Polos Golf,P9363,1,51.73,39.83,Tarjeta Crédito,Rep_11,0.23,Winter,Gold
7350,2023-08-10,25213,Dallas,Texas,South,21,Zapatos,Zapatos Golf,P5198,1,125.16,117.65,Tarjeta Débito,Rep_11,0.06,Summer,None
7351,2023-11-19,70667,Phoenix,Arizona,West,31,Guantes,Guantes Golf,P2713,2,53.61,85.78,PayPal,Rep_4,0.2,Winter,Platinum
7352,2023-08-27,46297,Augusta,Georgia,South,9,Zapatos,Zapatos Golf,P3454,3,179.37,435.87,Efectivo,Rep_14,0.19,Spring,Platinum
7353,2023-12-15,85437,Austin,Texas,South,36,Guantes,Guantes Golf,P6452,3,121.42,305.98,PayPal,Rep_18,0.16,Spring,Gold
7354,2023-10-07,82075,Houston,Texas,South,25,Zapatos,Zapatos Golf,P3160,1,195.8,184.05,PayPal,Rep_14,0.06,Winter,Silver
7355,2023-07-18,29415,Naperville,Illinois,Midwest,28,Pantalones,Pantalones Golf,P9147,4,115.62,457.86,Efectivo,Rep_7,0.01,Winter,Silver
7356,2023-10-30,19134,Dallas,Texas,South,22,Pantalones,Pantalones Golf,P1133,5,116.01,556.85,PayPal,Rep_12,0.04,Summer,Gold
7357,2023-02-18,38814,Jacksonville,Florida,South,22,Polos,Polos Golf,P8829,2,109.41,188.19,Tarjeta Crédito,Rep_16,0.14,Fall,Platinum
7358,2023-12-23,53149,San Antonio,Texas,South,3,Pantalones,Pantalones Golf,P2879,5,43.13,163.89,PayPal,Rep_5,0.24,Spring,None
7359,2023-06-15,67089,Orlando,Florida,South,19,Polos,Polos Golf,P1192,2,150.55,270.99,Efectivo,Rep_12,0.1,Summer,Platinum
7360,2023-01-14,96600,Scottsdale,Arizona,West,3,Zapatos,Zapatos Golf,P2927,1,151.75,138.09,PayPal,Rep_18,0.09,Summer,Silver
7361,2023-01-22,37466,Carson City,Nevada,West,13,Guantes,Guantes Golf,P7985,5,48.03,225.74,PayPal,Rep_19,0.06,Summer,Platinum
7362,2023-01-08,87070,Orlando,Florida,South,10,Polos,Polos Golf,P1217,3,123.29,284.8,Efectivo,Rep_9,0.23,Summer,Gold
7363,2023-06-01,97704,San Francisco,California,West,15,Guantes,Guantes Golf,P3336,5,92.84,403.85,Tarjeta Crédito,Rep_20,0.13,Summer,Silver
7364,2023-05-01,80344,San Antonio,Texas,South,12,Polos,Polos Golf,P9478,2,49.01,96.06,Tarjeta Débito,Rep_9,0.02,Winter,Gold
7365,2023-01-15,88942,Carson City,Nevada,West,8,Guantes,Guantes Golf,P4167,2,104.84,167.74,Tarjeta Débito,Rep_19,0.2,Summer,None
7366,2023-12-26,74618,Dallas,Texas,South,40,Guantes,Guantes Golf,P1622,5,58.69,217.15,Efectivo,Rep_3,0.26,Summer,Silver
7367,2023-07-04,48609,Sacramento,California,West,17,Guantes,Guantes Golf,P5351,1,83.34,60.84,Efectivo,Rep_13,0.27,Spring,Silver
7368,2023-02-02,38618,San Antonio,Texas,South,43,Guantes,Guantes Golf,P8627,2,125.55,183.3,Efectivo,Rep_16,0.27,Summer,Silver
7369,2023-07-27,40409,Tucson,Arizona,West,37,Polos,Polos Golf,P1612,4,146.47,521.43,Tarjeta Crédito,Rep_2,0.11,Winter,Platinum
7370,2023-04-05,54867,Reno,Nevada,West,24,Pantalones,Pantalones Golf,P4253,5,182.62,657.43,Efectivo,Rep_1,0.28,Fall,None
7371,2023-04-14,81510,Peoria,Illinois,Midwest,18,Gorras,Gorras Golf,P5479,1,183.17,161.19,Tarjeta Crédito,Rep_1,0.12,Winter,Gold
7372,2023-09-25,31280,Orlando,Florida,South,10,Pantalones,Pantalones Golf,P6334,5,38.93,188.81,Tarjeta Crédito,Rep_2,0.03,Summer,Silver
7373,2023-08-01,27042,Sacramento,California,West,27,Zapatos,Zapatos Golf,P4949,3,155.42,349.69,Efectivo,Rep_5,0.25,Fall,Silver
7374,2023-08-11,14959,Scottsdale,Arizona,West,49,Polos,Polos Golf,P6771,3,64.17,144.38,Efectivo,Rep_2,0.25,Spring,Gold
7375,2023-06-17,55978,Albany,New York,Northeast,36,Guantes,Guantes Golf,P4913,2,104.49,167.18,PayPal,Rep_4,0.2,Spring,Silver
7376,2023-09-26,94904,Henderson,Nevada,West,32,Zapatos,Zapatos Golf,P4718,5,109.97,483.87,Efectivo,Rep_18,0.12,Winter,Silver
7377,2023-01-22,20530,Tampa,Florida,South,35,Gorras,Gorras Golf,P3021,2,142.36,270.48,Tarjeta Débito,Rep_15,0.05,Spring,Gold
7378,2023-09-09,51523,New York City,New York,Northeast,19,Zapatos,Zapatos Golf,P7790,3,142.66,359.5,PayPal,Rep_11,0.16,Fall,None
7379,2023-04-22,52596,Austin,Texas,South,9,Pantalones,Pantalones Golf,P7330,3,80.89,228.11,Efectivo,Rep_12,0.06,Spring,Gold
7380,2023-08-02,75763,Jacksonville,Florida,South,12,Guantes,Guantes Golf,P5360,5,50.06,247.8,Tarjeta Crédito,Rep_9,0.01,Summer,None
7381,2023-01-20,41022,Jacksonville,Florida,South,20,Zapatos,Zapatos Golf,P8881,5,122.47,440.89,Efectivo,Rep_12,0.28,Spring,Gold
7382,2023-07-06,68762,Houston,Texas,South,20,Polos,Polos Golf,P3732,5,161.69,792.28,Tarjeta Débito,Rep_16,0.02,Fall,None
7383,2023-11-01,58808,San Diego,California,West,20,Guantes,Guantes Golf,P6894,3,95.86,281.83,Tarjeta Crédito,Rep_1,0.02,Fall,Platinum
7384,2023-07-05,79222,Atlanta,Georgia,South,20,Guantes,Guantes Golf,P1653,3,48.63,141.51,Tarjeta Crédito,Rep_8,0.03,Summer,Platinum
7385,2023-09-17,12624,New York City,New York,Northeast,50,Polos,Polos Golf,P7484,3,156.97,367.31,Efectivo,Rep_19,0.22,Summer,Platinum
7386,2023-04-28,16244,San Francisco,California,West,21,Pantalones,Pantalones Golf,P9931,4,149.86,527.51,Efectivo,Rep_20,0.12,Fall,Platinum
7387,2023-03-05,22494,Los Angeles,California,West,8,Pantalones,Pantalones Golf,P8955,2,66.98,112.53,Efectivo,Rep_7,0.16,Winter,Silver
7388,2023-02-02,95390,Los Angeles,California,West,4,Pantalones,Pantalones Golf,P5707,1,105.68,73.98,Tarjeta Crédito,Rep_14,0.3,Winter,Platinum
7389,2023-06-11,68172,Chicago,Illinois,Midwest,41,Polos,Polos Golf,P9092,5,92.36,364.82,PayPal,Rep_13,0.21,Fall,Gold
7390,2023-07-02,25402,Houston,Texas,South,30,Polos,Polos Golf,P3922,1,173.91,133.91,Efectivo,Rep_15,0.23,Spring,Silver
7391,2023-01-25,87467,Dallas,Texas,South,28,Guantes,Guantes Golf,P4206,3,60.77,173.19,Efectivo,Rep_19,0.05,Spring,Gold
7392,2023-07-28,55690,Sacramento,California,West,36,Polos,Polos Golf,P8729,2,92.99,154.36,PayPal,Rep_7,0.17,Fall,Silver
7393,2023-08-15,97171,Henderson,Nevada,West,12,Gorras,Gorras Golf,P2647,5,169.18,744.39,Tarjeta Crédito,Rep_4,0.12,Summer,Platinum
7394,2023-07-07,47982,Augusta,Georgia,South,18,Guantes,Guantes Golf,P8748,3,114.71,264.98,Efectivo,Rep_10,0.23,Summer,Platinum
7395,2023-03-12,43875,Jacksonville,Florida,South,18,Gorras,Gorras Golf,P7789,1,166.33,166.33,Tarjeta Crédito,Rep_17,0.0,Winter,Gold
7396,2023-03-24,12964,Henderson,Nevada,West,43,Zapatos,Zapatos Golf,P5644,1,101.11,81.9,Tarjeta Débito,Rep_7,0.19,Winter,Platinum
7397,2023-04-17,41396,Dallas,Texas,South,33,Pantalones,Pantalones Golf,P1044,3,191.69,419.8,Tarjeta Débito,Rep_12,0.27,Summer,Gold
7398,2023-03-09,55412,Tucson,Arizona,West,31,Polos,Polos Golf,P3011,4,61.83,247.32,Tarjeta Débito,Rep_16,0.0,Spring,Silver
7399,2023-02-23,77712,Orlando,Florida,South,46,Zapatos,Zapatos Golf,P1693,4,71.55,203.2,Efectivo,Rep_15,0.29,Winter,Platinum
7400,2023-03-03,57877,Tampa,Florida,South,29,Zapatos,Zapatos Golf,P6515,3,138.31,327.79,Efectivo,Rep_9,0.21,Spring,Gold
7401,2023-02-22,39131,Atlanta,Georgia,South,23,Polos,Polos Golf,P6391,1,66.68,62.68,Tarjeta Débito,Rep_7,0.06,Summer,Gold
7402,2023-08-15,99580,Tampa,Florida,South,33,Polos,Polos Golf,P1590,3,95.67,229.61,Tarjeta Débito,Rep_4,0.2,Summer,Gold
7403,2023-01-28,75780,Tampa,Florida,South,5,Polos,Polos Golf,P3677,2,187.21,359.44,Tarjeta Débito,Rep_15,0.04,Fall,Gold
7404,2023-04-04,44507,Houston,Texas,South,35,Pantalones,Pantalones Golf,P3619,2,82.88,145.87,Tarjeta Débito,Rep_19,0.12,Winter,None
7405,2023-03-16,86247,Naperville,Illinois,Midwest,6,Pantalones,Pantalones Golf,P3193,3,118.3,322.96,Tarjeta Débito,Rep_3,0.09,Winter,Platinum
7406,2023-05-19,88821,Sacramento,California,West,30,Gorras,Gorras Golf,P6119,5,147.03,551.36,Tarjeta Débito,Rep_18,0.25,Spring,None
7407,2023-07-13,96501,Los Angeles,California,West,33,Polos,Polos Golf,P6900,2,196.52,279.06,PayPal,Rep_14,0.29,Summer,Gold
7408,2023-08-29,89421,Mesa,Arizona,West,10,Gorras,Gorras Golf,P1212,4,156.64,551.37,PayPal,Rep_12,0.12,Winter,Gold
7409,2023-06-21,53582,Miami,Florida,South,49,Guantes,Guantes Golf,P4889,1,152.59,109.86,PayPal,Rep_2,0.28,Winter,Silver
7410,2023-02-04,79922,Los Angeles,California,West,13,Zapatos,Zapatos Golf,P5875,5,88.27,361.91,Tarjeta Crédito,Rep_8,0.18,Winter,Silver
7411,2023-02-21,18891,Dallas,Texas,South,10,Guantes,Guantes Golf,P4160,3,169.09,486.98,PayPal,Rep_7,0.04,Winter,Silver
7412,2023-09-16,70361,Reno,Nevada,West,40,Zapatos,Zapatos Golf,P7327,4,197.44,647.6,Tarjeta Débito,Rep_9,0.18,Spring,Platinum
7413,2023-01-31,21929,Mesa,Arizona,West,30,Pantalones,Pantalones Golf,P5020,4,141.86,510.7,PayPal,Rep_19,0.1,Winter,Silver
7414,2023-02-10,34440,San Antonio,Texas,South,26,Guantes,Guantes Golf,P2213,1,90.43,86.81,Tarjeta Débito,Rep_10,0.04,Fall,None
7415,2023-03-01,56259,Tampa,Florida,South,8,Guantes,Guantes Golf,P8811,3,151.92,451.2,PayPal,Rep_17,0.01,Spring,Platinum
7416,2023-12-18,41080,Houston,Texas,South,4,Zapatos,Zapatos Golf,P5919,2,84.15,164.93,Tarjeta Crédito,Rep_13,0.02,Winter,Platinum
7417,2023-09-19,82591,Los Angeles,California,West,14,Guantes,Guantes Golf,P4837,5,58.23,209.63,Tarjeta Débito,Rep_16,0.28,Fall,None
7418,2023-09-11,52985,Henderson,Nevada,West,4,Polos,Polos Golf,P9159,1,198.57,186.66,Efectivo,Rep_9,0.06,Summer,None
7419,2023-07-30,89492,San Antonio,Texas,South,1,Gorras,Gorras Golf,P2157,1,84.37,70.03,Efectivo,Rep_3,0.17,Fall,Silver
7420,2023-07-07,52015,Scottsdale,Arizona,West,21,Polos,Polos Golf,P5342,1,70.44,68.33,PayPal,Rep_11,0.03,Winter,Platinum
7421,2023-03-01,88093,Orlando,Florida,South,43,Polos,Polos Golf,P6373,1,82.0,70.52,Tarjeta Débito,Rep_9,0.14,Summer,None
7422,2023-06-22,59084,Phoenix,Arizona,West,13,Polos,Polos Golf,P2624,2,184.85,340.12,PayPal,Rep_10,0.08,Summer,Silver
7423,2023-01-12,75544,Naperville,Illinois,Midwest,19,Guantes,Guantes Golf,P5809,1,103.34,87.84,Tarjeta Débito,Rep_10,0.15,Winter,Platinum
7424,2023-02-20,17395,Orlando,Florida,South,37,Zapatos,Zapatos Golf,P5734,5,100.45,482.16,Tarjeta Crédito,Rep_15,0.04,Fall,Silver
7425,2023-07-07,51680,Las Vegas,Nevada,West,12,Zapatos,Zapatos Golf,P8679,2,132.68,262.71,Tarjeta Crédito,Rep_2,0.01,Fall,None
7426,2023-07-25,46528,Reno,Nevada,West,33,Gorras,Gorras Golf,P7576,4,148.32,456.83,Tarjeta Crédito,Rep_7,0.23,Spring,None
7427,2023-03-06,71915,Austin,Texas,South,12,Gorras,Gorras Golf,P6482,3,118.61,295.34,Tarjeta Débito,Rep_1,0.17,Winter,Platinum
7428,2023-01-11,46609,New York City,New York,Northeast,2,Guantes,Guantes Golf,P7262,4,198.78,604.29,PayPal,Rep_14,0.24,Summer,Platinum
7429,2023-07-05,41632,Atlanta,Georgia,South,35,Guantes,Guantes Golf,P9222,4,38.83,118.04,Tarjeta Débito,Rep_14,0.24,Winter,Platinum
7430,2023-05-12,68207,Las Vegas,Nevada,West,9,Gorras,Gorras Golf,P3649,4,23.38,80.43,Tarjeta Débito,Rep_19,0.14,Winter,Silver
7431,2023-08-17,75090,Phoenix,Arizona,West,28,Gorras,Gorras Golf,P6618,2,31.75,62.87,PayPal,Rep_10,0.01,Winter,Platinum
7432,2023-07-04,64908,Tampa,Florida,South,47,Guantes,Guantes Golf,P2833,3,166.21,423.84,PayPal,Rep_7,0.15,Fall,Platinum
7433,2023-01-25,63836,Miami,Florida,South,28,Gorras,Gorras Golf,P3620,2,79.49,139.9,Tarjeta Crédito,Rep_19,0.12,Winter,None
7434,2023-05-04,72007,San Diego,California,West,4,Pantalones,Pantalones Golf,P4541,3,31.99,81.57,Tarjeta Crédito,Rep_2,0.15,Summer,Silver
7435,2023-06-10,60843,Peoria,Illinois,Midwest,17,Zapatos,Zapatos Golf,P8180,1,157.43,143.26,Tarjeta Débito,Rep_8,0.09,Spring,Gold
7436,2023-08-23,81795,Buffalo,New York,Northeast,44,Polos,Polos Golf,P1738,2,23.48,36.63,PayPal,Rep_17,0.22,Summer,None
7437,2023-11-20,28789,Los Angeles,California,West,2,Zapatos,Zapatos Golf,P5989,2,56.49,81.35,PayPal,Rep_15,0.28,Summer,None
7438,2023-04-01,45576,Carson City,Nevada,West,29,Gorras,Gorras Golf,P4070,5,97.84,430.5,Tarjeta Crédito,Rep_5,0.12,Fall,Gold
7439,2023-10-14,70157,Reno,Nevada,West,30,Guantes,Guantes Golf,P4763,1,173.75,145.95,PayPal,Rep_12,0.16,Spring,Silver
7440,2023-03-14,98713,Naperville,Illinois,Midwest,34,Gorras,Gorras Golf,P4065,2,184.46,343.1,Tarjeta Crédito,Rep_15,0.07,Spring,Gold
7441,2023-05-23,66760,San Francisco,California,West,5,Zapatos,Zapatos Golf,P7708,4,151.68,461.11,PayPal,Rep_20,0.24,Summer,Silver
7442,2023-06-27,32679,Naperville,Illinois,Midwest,38,Pantalones,Pantalones Golf,P1127,1,178.33,133.75,Tarjeta Crédito,Rep_6,0.25,Fall,Gold
7443,2023-10-28,12966,Augusta,Georgia,South,37,Guantes,Guantes Golf,P2587,1,27.45,24.16,Efectivo,Rep_18,0.12,Winter,Silver
7444,2023-11-28,53484,Los Angeles,California,West,1,Pantalones,Pantalones Golf,P2438,2,146.2,269.01,PayPal,Rep_4,0.08,Fall,Platinum
7445,2023-03-08,17372,Tampa,Florida,South,18,Polos,Polos Golf,P4056,2,20.15,37.48,Tarjeta Débito,Rep_5,0.07,Fall,Platinum
7446,2023-12-28,98304,Miami,Florida,South,48,Pantalones,Pantalones Golf,P7251,2,117.91,216.95,Tarjeta Crédito,Rep_9,0.08,Winter,Silver
7447,2023-04-29,41600,Tucson,Arizona,West,32,Gorras,Gorras Golf,P9843,1,39.96,29.97,PayPal,Rep_10,0.25,Summer,Gold
7448,2023-09-21,93720,Naperville,Illinois,Midwest,32,Gorras,Gorras Golf,P6432,2,26.12,45.97,PayPal,Rep_5,0.12,Winter,Gold
7449,2023-03-20,60584,Savannah,Georgia,South,15,Zapatos,Zapatos Golf,P2336,1,171.41,130.27,Tarjeta Débito,Rep_1,0.24,Summer,Gold
7450,2023-09-09,57863,Tampa,Florida,South,12,Guantes,Guantes Golf,P3771,5,83.51,400.85,Tarjeta Débito,Rep_9,0.04,Summer,Gold
7451,2023-08-06,83169,Henderson,Nevada,West,13,Pantalones,Pantalones Golf,P3339,3,61.57,151.46,Tarjeta Crédito,Rep_5,0.18,Spring,None
7452,2023-03-17,16535,Tucson,Arizona,West,7,Polos,Polos Golf,P3148,5,154.72,688.5,Tarjeta Débito,Rep_5,0.11,Fall,Platinum
7453,2023-10-07,70852,San Francisco,California,West,25,Guantes,Guantes Golf,P6639,1,27.44,21.68,Tarjeta Crédito,Rep_15,0.21,Summer,Silver
7454,2023-11-07,61751,Savannah,Georgia,South,13,Guantes,Guantes Golf,P6656,1,157.93,137.4,Efectivo,Rep_13,0.13,Summer,None
7455,2023-08-28,31825,Mesa,Arizona,West,5,Gorras,Gorras Golf,P8551,2,176.5,314.17,Efectivo,Rep_13,0.11,Winter,None
7456,2023-01-07,78836,Las Vegas,Nevada,West,40,Pantalones,Pantalones Golf,P8499,2,193.15,289.73,Tarjeta Débito,Rep_17,0.25,Fall,Silver
